"","ST","Drug","NumRes","NumSusc","Pathogen"
"553",345,"Cefotaxime",0,1,"E. coli"
"554",345,"Ceftazidime",0,2,"E. coli"
"555",345,"Cefuroxime",0,2,"E. coli"
"556",345,"Ciprofloxacin",0,2,"E. coli"
"557",345,"Gentamicin",0,2,"E. coli"
"558",345,"Imipenem",0,2,"E. coli"
"559",345,"PipTaz",0,1,"E. coli"
"560",345,"Tigecycline",0,1,"E. coli"
"561",348,"Amoxicillin",0,1,"E. coli"
"562",348,"AmoxiClav",0,1,"E. coli"
"563",348,"Cefotaxime",0,1,"E. coli"
"564",348,"Ceftazidime",0,1,"E. coli"
"565",348,"Cefuroxime",0,1,"E. coli"
"566",348,"Ciprofloxacin",0,1,"E. coli"
"567",348,"Gentamicin",0,1,"E. coli"
"568",348,"Imipenem",0,1,"E. coli"
"569",348,"PipTaz",0,1,"E. coli"
"570",348,"Tigecycline",0,1,"E. coli"
"571",349,"Amoxicillin",2,1,"E. coli"
"572",349,"AmoxiClav",0,3,"E. coli"
"573",349,"Cefotaxime",0,3,"E. coli"
"574",349,"Ceftazidime",0,3,"E. coli"
"575",349,"Cefuroxime",0,3,"E. coli"
"576",349,"Ciprofloxacin",0,3,"E. coli"
"577",349,"Gentamicin",0,3,"E. coli"
"578",349,"Imipenem",0,3,"E. coli"
"579",349,"PipTaz",0,3,"E. coli"
"580",349,"Tigecycline",0,3,"E. coli"
"581",352,"Amoxicillin",0,1,"E. coli"
"582",352,"AmoxiClav",0,1,"E. coli"
"583",352,"Cefotaxime",0,1,"E. coli"
"584",352,"Ceftazidime",0,1,"E. coli"
"585",352,"Cefuroxime",0,1,"E. coli"
"586",352,"Ciprofloxacin",0,1,"E. coli"
"587",352,"Gentamicin",0,1,"E. coli"
"588",352,"Imipenem",0,1,"E. coli"
"589",352,"PipTaz",0,1,"E. coli"
"590",352,"Tigecycline",0,1,"E. coli"
"591",354,"Amoxicillin",1,1,"E. coli"
"592",354,"AmoxiClav",0,2,"E. coli"
"593",354,"Cefotaxime",0,2,"E. coli"
"594",354,"Ceftazidime",0,2,"E. coli"
"595",354,"Cefuroxime",0,2,"E. coli"
"596",354,"Ciprofloxacin",2,0,"E. coli"
"597",354,"Gentamicin",2,0,"E. coli"
"598",354,"Imipenem",0,2,"E. coli"
"599",354,"PipTaz",0,2,"E. coli"
"600",354,"Tigecycline",0,2,"E. coli"
"601",357,"Amoxicillin",2,8,"E. coli"
"602",357,"AmoxiClav",1,9,"E. coli"
"603",357,"Cefotaxime",0,9,"E. coli"
"604",357,"Ceftazidime",0,10,"E. coli"
"605",357,"Cefuroxime",1,9,"E. coli"
"606",357,"Ciprofloxacin",1,9,"E. coli"
"607",357,"Gentamicin",0,10,"E. coli"
"608",357,"Imipenem",0,10,"E. coli"
"609",357,"PipTaz",0,10,"E. coli"
"610",357,"Tigecycline",0,9,"E. coli"
"611",362,"Amoxicillin",0,1,"E. coli"
"612",362,"AmoxiClav",0,1,"E. coli"
"613",362,"Cefotaxime",0,1,"E. coli"
"614",362,"Ceftazidime",0,1,"E. coli"
"615",362,"Cefuroxime",0,1,"E. coli"
"616",362,"Ciprofloxacin",0,1,"E. coli"
"617",362,"Gentamicin",0,1,"E. coli"
"618",362,"Imipenem",0,1,"E. coli"
"619",362,"PipTaz",0,1,"E. coli"
"620",362,"Tigecycline",0,1,"E. coli"
"621",363,"Amoxicillin",2,0,"E. coli"
"622",363,"AmoxiClav",1,1,"E. coli"
"623",363,"Cefotaxime",0,2,"E. coli"
"624",363,"Ceftazidime",0,2,"E. coli"
"625",363,"Cefuroxime",0,2,"E. coli"
"626",363,"Ciprofloxacin",0,2,"E. coli"
"627",363,"Gentamicin",0,2,"E. coli"
"628",363,"Imipenem",0,2,"E. coli"
"629",363,"PipTaz",0,2,"E. coli"
"630",363,"Tigecycline",0,2,"E. coli"
"631",366,"Amoxicillin",1,0,"E. coli"
"632",366,"AmoxiClav",0,1,"E. coli"
"633",366,"Cefotaxime",0,1,"E. coli"
"634",366,"Ceftazidime",0,1,"E. coli"
"635",366,"Cefuroxime",0,1,"E. coli"
"636",366,"Ciprofloxacin",0,1,"E. coli"
"637",366,"Gentamicin",0,1,"E. coli"
"638",366,"Imipenem",0,1,"E. coli"
"639",366,"PipTaz",0,1,"E. coli"
"640",366,"Tigecycline",0,1,"E. coli"
"641",367,"Amoxicillin",0,1,"E. coli"
"642",367,"AmoxiClav",0,1,"E. coli"
"643",367,"Cefotaxime",0,1,"E. coli"
"644",367,"Ceftazidime",0,1,"E. coli"
"645",367,"Cefuroxime",0,1,"E. coli"
"646",367,"Ciprofloxacin",0,1,"E. coli"
"647",367,"Gentamicin",0,1,"E. coli"
"648",367,"Imipenem",0,1,"E. coli"
"649",367,"PipTaz",0,1,"E. coli"
"650",367,"Tigecycline",0,1,"E. coli"
"651",369,"Amoxicillin",2,0,"E. coli"
"652",369,"AmoxiClav",1,1,"E. coli"
"653",369,"Cefotaxime",0,2,"E. coli"
"654",369,"Ceftazidime",0,2,"E. coli"
"655",369,"Cefuroxime",0,2,"E. coli"
"656",369,"Ciprofloxacin",0,2,"E. coli"
"657",369,"Gentamicin",0,2,"E. coli"
"658",369,"Imipenem",0,2,"E. coli"
"659",369,"PipTaz",1,1,"E. coli"
"660",369,"Tigecycline",0,2,"E. coli"
"661",372,"Amoxicillin",6,4,"E. coli"
"662",372,"AmoxiClav",3,7,"E. coli"
"663",372,"Cefotaxime",0,8,"E. coli"
"664",372,"Ceftazidime",0,10,"E. coli"
"665",372,"Cefuroxime",1,9,"E. coli"
"666",372,"Ciprofloxacin",0,10,"E. coli"
"667",372,"Gentamicin",1,9,"E. coli"
"668",372,"Imipenem",0,10,"E. coli"
"669",372,"PipTaz",1,9,"E. coli"
"670",372,"Tigecycline",0,8,"E. coli"
"671",38,"Amoxicillin",16,3,"E. coli"
"672",38,"AmoxiClav",9,10,"E. coli"
"673",38,"Cefotaxime",1,18,"E. coli"
"674",38,"Ceftazidime",1,18,"E. coli"
"675",38,"Cefuroxime",6,13,"E. coli"
"676",38,"Ciprofloxacin",3,15,"E. coli"
"677",38,"Gentamicin",2,17,"E. coli"
"678",38,"Imipenem",0,19,"E. coli"
"679",38,"PipTaz",1,16,"E. coli"
"680",38,"Tigecycline",0,19,"E. coli"
"681",390,"Amoxicillin",0,1,"E. coli"
"682",390,"AmoxiClav",0,1,"E. coli"
"683",390,"Cefotaxime",0,1,"E. coli"
"684",390,"Ceftazidime",0,1,"E. coli"
"685",390,"Cefuroxime",0,1,"E. coli"
"686",390,"Ciprofloxacin",0,1,"E. coli"
"687",390,"Gentamicin",0,1,"E. coli"
"688",390,"Imipenem",0,1,"E. coli"
"689",390,"PipTaz",0,0,"E. coli"
"690",390,"Tigecycline",0,1,"E. coli"
"691",393,"Amoxicillin",20,8,"E. coli"
"692",393,"AmoxiClav",14,14,"E. coli"
"693",393,"Cefotaxime",2,25,"E. coli"
"694",393,"Ceftazidime",1,27,"E. coli"
"695",393,"Cefuroxime",5,23,"E. coli"
"696",393,"Ciprofloxacin",22,4,"E. coli"
"697",393,"Gentamicin",3,24,"E. coli"
"698",393,"Imipenem",0,28,"E. coli"
"699",393,"PipTaz",5,22,"E. coli"
"700",393,"Tigecycline",0,27,"E. coli"
"701",394,"Amoxicillin",3,1,"E. coli"
"702",394,"AmoxiClav",2,2,"E. coli"
"703",394,"Cefotaxime",1,3,"E. coli"
"704",394,"Ceftazidime",1,3,"E. coli"
"705",394,"Cefuroxime",1,3,"E. coli"
"706",394,"Ciprofloxacin",0,4,"E. coli"
"707",394,"Gentamicin",1,3,"E. coli"
"708",394,"Imipenem",0,4,"E. coli"
"709",394,"PipTaz",0,4,"E. coli"
"710",394,"Tigecycline",0,4,"E. coli"
"711",398,"Amoxicillin",0,1,"E. coli"
"712",398,"AmoxiClav",0,1,"E. coli"
"713",398,"Cefotaxime",0,1,"E. coli"
"714",398,"Ceftazidime",0,1,"E. coli"
"715",398,"Cefuroxime",0,1,"E. coli"
"716",398,"Ciprofloxacin",0,1,"E. coli"
"717",398,"Gentamicin",0,1,"E. coli"
"718",398,"Imipenem",0,1,"E. coli"
"719",398,"PipTaz",0,1,"E. coli"
"720",398,"Tigecycline",0,1,"E. coli"
"721",399,"Amoxicillin",0,1,"E. coli"
"722",399,"AmoxiClav",0,1,"E. coli"
"723",399,"Cefotaxime",0,1,"E. coli"
"724",399,"Ceftazidime",0,1,"E. coli"
"725",399,"Cefuroxime",0,1,"E. coli"
"726",399,"Ciprofloxacin",0,1,"E. coli"
"727",399,"Gentamicin",0,1,"E. coli"
"728",399,"Imipenem",0,1,"E. coli"
"729",399,"PipTaz",0,1,"E. coli"
"730",399,"Tigecycline",0,1,"E. coli"
"731",404,"Amoxicillin",3,2,"E. coli"
"732",404,"AmoxiClav",0,5,"E. coli"
"733",404,"Cefotaxime",0,3,"E. coli"
"734",404,"Ceftazidime",0,5,"E. coli"
"735",404,"Cefuroxime",0,5,"E. coli"
"736",404,"Ciprofloxacin",0,5,"E. coli"
"737",404,"Gentamicin",1,4,"E. coli"
"738",404,"Imipenem",0,5,"E. coli"
"739",404,"PipTaz",0,5,"E. coli"
"740",404,"Tigecycline",0,3,"E. coli"
"741",405,"Amoxicillin",19,2,"E. coli"
"742",405,"AmoxiClav",11,10,"E. coli"
"743",405,"Cefotaxime",4,14,"E. coli"
"744",405,"Ceftazidime",3,18,"E. coli"
"745",405,"Cefuroxime",11,10,"E. coli"
"746",405,"Ciprofloxacin",10,11,"E. coli"
"747",405,"Gentamicin",5,16,"E. coli"
"748",405,"Imipenem",0,20,"E. coli"
"749",405,"PipTaz",3,12,"E. coli"
"750",405,"Tigecycline",0,18,"E. coli"
"751",409,"Amoxicillin",1,0,"E. coli"
"752",409,"AmoxiClav",0,1,"E. coli"
"753",409,"Cefotaxime",0,1,"E. coli"
"754",409,"Ceftazidime",0,1,"E. coli"
"755",409,"Cefuroxime",0,1,"E. coli"
"756",409,"Ciprofloxacin",0,1,"E. coli"
"757",409,"Gentamicin",0,1,"E. coli"
"758",409,"Imipenem",0,1,"E. coli"
"759",409,"PipTaz",0,1,"E. coli"
"760",409,"Tigecycline",0,1,"E. coli"
"761",410,"Amoxicillin",3,2,"E. coli"
"762",410,"AmoxiClav",3,2,"E. coli"
"763",410,"Cefotaxime",1,2,"E. coli"
"764",410,"Ceftazidime",1,4,"E. coli"
"765",410,"Cefuroxime",1,4,"E. coli"
"766",410,"Ciprofloxacin",4,1,"E. coli"
"767",410,"Gentamicin",3,2,"E. coli"
"768",410,"Imipenem",0,5,"E. coli"
"769",410,"PipTaz",0,5,"E. coli"
"770",410,"Tigecycline",0,3,"E. coli"
"771",415,"Amoxicillin",0,2,"E. coli"
"772",415,"AmoxiClav",1,1,"E. coli"
"773",415,"Cefotaxime",0,2,"E. coli"
"774",415,"Ceftazidime",0,2,"E. coli"
"775",415,"Cefuroxime",0,2,"E. coli"
"776",415,"Ciprofloxacin",0,2,"E. coli"
"777",415,"Gentamicin",0,2,"E. coli"
"778",415,"Imipenem",0,2,"E. coli"
"779",415,"PipTaz",0,2,"E. coli"
"780",415,"Tigecycline",0,2,"E. coli"
"781",416,"Amoxicillin",0,2,"E. coli"
"782",416,"AmoxiClav",0,2,"E. coli"
"783",416,"Cefotaxime",0,2,"E. coli"
"784",416,"Ceftazidime",0,2,"E. coli"
"785",416,"Cefuroxime",1,1,"E. coli"
"786",416,"Ciprofloxacin",0,2,"E. coli"
"787",416,"Gentamicin",0,1,"E. coli"
"788",416,"Imipenem",0,2,"E. coli"
"789",416,"PipTaz",0,2,"E. coli"
"790",416,"Tigecycline",0,2,"E. coli"
"791",420,"Amoxicillin",2,0,"E. coli"
"792",420,"AmoxiClav",0,2,"E. coli"
"793",420,"Cefotaxime",0,2,"E. coli"
"794",420,"Ceftazidime",0,2,"E. coli"
"795",420,"Cefuroxime",0,2,"E. coli"
"796",420,"Ciprofloxacin",0,2,"E. coli"
"797",420,"Gentamicin",0,2,"E. coli"
"798",420,"Imipenem",0,2,"E. coli"
"799",420,"PipTaz",0,2,"E. coli"
"800",420,"Tigecycline",0,2,"E. coli"
"801",421,"Amoxicillin",1,5,"E. coli"
"802",421,"AmoxiClav",0,6,"E. coli"
"803",421,"Cefotaxime",0,5,"E. coli"
"804",421,"Ceftazidime",0,6,"E. coli"
"805",421,"Cefuroxime",0,6,"E. coli"
"806",421,"Ciprofloxacin",0,6,"E. coli"
"807",421,"Gentamicin",0,6,"E. coli"
"808",421,"Imipenem",0,6,"E. coli"
"809",421,"PipTaz",0,6,"E. coli"
"810",421,"Tigecycline",0,5,"E. coli"
"811",4260,"Amoxicillin",1,0,"E. coli"
"812",4260,"AmoxiClav",0,1,"E. coli"
"813",4260,"Cefotaxime",0,1,"E. coli"
"814",4260,"Ceftazidime",0,1,"E. coli"
"815",4260,"Cefuroxime",0,1,"E. coli"
"816",4260,"Ciprofloxacin",0,1,"E. coli"
"817",4260,"Gentamicin",0,1,"E. coli"
"818",4260,"Imipenem",0,1,"E. coli"
"819",4260,"PipTaz",0,1,"E. coli"
"820",4260,"Tigecycline",0,1,"E. coli"
"821",428,"Amoxicillin",2,0,"E. coli"
"822",428,"AmoxiClav",1,1,"E. coli"
"823",428,"Cefotaxime",0,2,"E. coli"
"824",428,"Ceftazidime",0,2,"E. coli"
"825",428,"Cefuroxime",0,2,"E. coli"
"826",428,"Ciprofloxacin",0,2,"E. coli"
"827",428,"Gentamicin",0,2,"E. coli"
"828",428,"Imipenem",0,2,"E. coli"
"829",428,"PipTaz",0,2,"E. coli"
"830",428,"Tigecycline",0,2,"E. coli"
"831",429,"Amoxicillin",0,1,"E. coli"
"832",429,"AmoxiClav",0,1,"E. coli"
"833",429,"Cefotaxime",0,1,"E. coli"
"834",429,"Ceftazidime",0,1,"E. coli"
"835",429,"Cefuroxime",0,1,"E. coli"
"836",429,"Ciprofloxacin",0,1,"E. coli"
"837",429,"Gentamicin",0,1,"E. coli"
"838",429,"Imipenem",0,1,"E. coli"
"839",429,"PipTaz",0,1,"E. coli"
"840",429,"Tigecycline",0,1,"E. coli"
"841",443,"Amoxicillin",1,0,"E. coli"
"842",443,"AmoxiClav",1,0,"E. coli"
"843",443,"Cefotaxime",0,1,"E. coli"
"844",443,"Ceftazidime",0,1,"E. coli"
"845",443,"Cefuroxime",1,0,"E. coli"
"846",443,"Ciprofloxacin",1,0,"E. coli"
"847",443,"Gentamicin",0,1,"E. coli"
"848",443,"Imipenem",0,1,"E. coli"
"849",443,"PipTaz",1,0,"E. coli"
"850",443,"Tigecycline",0,1,"E. coli"
"851",446,"Amoxicillin",1,0,"E. coli"
"852",446,"AmoxiClav",0,1,"E. coli"
"853",446,"Cefotaxime",0,1,"E. coli"
"854",446,"Ceftazidime",0,1,"E. coli"
"855",446,"Cefuroxime",0,1,"E. coli"
"856",446,"Ciprofloxacin",0,1,"E. coli"
"857",446,"Gentamicin",0,1,"E. coli"
"858",446,"Imipenem",0,1,"E. coli"
"859",446,"PipTaz",0,1,"E. coli"
"860",446,"Tigecycline",0,1,"E. coli"
"861",448,"Amoxicillin",1,0,"E. coli"
"862",448,"AmoxiClav",1,0,"E. coli"
"863",448,"Cefotaxime",0,0,"E. coli"
"864",448,"Ceftazidime",1,0,"E. coli"
"865",448,"Cefuroxime",1,0,"E. coli"
"866",448,"Ciprofloxacin",1,0,"E. coli"
"867",448,"Gentamicin",0,1,"E. coli"
"868",448,"Imipenem",0,1,"E. coli"
"869",448,"PipTaz",0,1,"E. coli"
"870",448,"Tigecycline",0,1,"E. coli"
"871",450,"Amoxicillin",1,0,"E. coli"
"872",450,"AmoxiClav",0,1,"E. coli"
"873",450,"Cefotaxime",0,1,"E. coli"
"874",450,"Ceftazidime",0,1,"E. coli"
"875",450,"Cefuroxime",0,1,"E. coli"
"876",450,"Ciprofloxacin",0,1,"E. coli"
"877",450,"Gentamicin",1,0,"E. coli"
"878",450,"Imipenem",0,1,"E. coli"
"879",450,"PipTaz",0,1,"E. coli"
"880",450,"Tigecycline",0,1,"E. coli"
"881",452,"Amoxicillin",0,2,"E. coli"
"882",452,"AmoxiClav",0,2,"E. coli"
"883",452,"Cefotaxime",0,2,"E. coli"
"884",452,"Ceftazidime",0,2,"E. coli"
"885",452,"Cefuroxime",0,2,"E. coli"
"886",452,"Ciprofloxacin",0,2,"E. coli"
"887",452,"Gentamicin",0,2,"E. coli"
"888",452,"Imipenem",0,2,"E. coli"
"889",452,"PipTaz",0,2,"E. coli"
"890",452,"Tigecycline",0,2,"E. coli"
"891",453,"Amoxicillin",2,0,"E. coli"
"892",453,"AmoxiClav",1,1,"E. coli"
"893",453,"Cefotaxime",0,2,"E. coli"
"894",453,"Ceftazidime",0,2,"E. coli"
"895",453,"Cefuroxime",0,2,"E. coli"
"896",453,"Ciprofloxacin",0,2,"E. coli"
"897",453,"Gentamicin",0,2,"E. coli"
"898",453,"Imipenem",0,2,"E. coli"
"899",453,"PipTaz",1,1,"E. coli"
"900",453,"Tigecycline",0,2,"E. coli"
"901",46,"Amoxicillin",0,1,"E. coli"
"902",46,"AmoxiClav",0,1,"E. coli"
"903",46,"Cefotaxime",0,1,"E. coli"
"904",46,"Ceftazidime",0,1,"E. coli"
"905",46,"Cefuroxime",0,1,"E. coli"
"906",46,"Ciprofloxacin",0,1,"E. coli"
"907",46,"Gentamicin",0,1,"E. coli"
"908",46,"Imipenem",0,1,"E. coli"
"909",46,"PipTaz",0,1,"E. coli"
"910",46,"Tigecycline",0,1,"E. coli"
"911",48,"Amoxicillin",1,3,"E. coli"
"912",48,"AmoxiClav",0,4,"E. coli"
"913",48,"Cefotaxime",0,4,"E. coli"
"914",48,"Ceftazidime",0,4,"E. coli"
"915",48,"Cefuroxime",0,4,"E. coli"
"916",48,"Ciprofloxacin",1,3,"E. coli"
"917",48,"Gentamicin",0,4,"E. coli"
"918",48,"Imipenem",0,4,"E. coli"
"919",48,"PipTaz",0,4,"E. coli"
"920",48,"Tigecycline",0,4,"E. coli"
"921",491,"Amoxicillin",3,0,"E. coli"
"922",491,"AmoxiClav",2,1,"E. coli"
"923",491,"Cefotaxime",0,3,"E. coli"
"924",491,"Ceftazidime",0,3,"E. coli"
"925",491,"Cefuroxime",1,2,"E. coli"
"926",491,"Ciprofloxacin",0,3,"E. coli"
"927",491,"Gentamicin",0,3,"E. coli"
"928",491,"Imipenem",0,3,"E. coli"
"929",491,"PipTaz",0,3,"E. coli"
"930",491,"Tigecycline",0,3,"E. coli"
"931",5082,"Amoxicillin",1,0,"E. coli"
"932",5082,"AmoxiClav",1,0,"E. coli"
"933",5082,"Cefotaxime",0,1,"E. coli"
"934",5082,"Ceftazidime",0,0,"E. coli"
"935",5082,"Cefuroxime",1,0,"E. coli"
"936",5082,"Ciprofloxacin",0,1,"E. coli"
"937",5082,"Gentamicin",0,1,"E. coli"
"938",5082,"Imipenem",0,1,"E. coli"
"939",5082,"PipTaz",0,0,"E. coli"
"940",5082,"Tigecycline",0,1,"E. coli"
"941",5242,"Amoxicillin",0,1,"E. coli"
"942",5242,"AmoxiClav",0,1,"E. coli"
"943",5242,"Cefotaxime",0,1,"E. coli"
"944",5242,"Ceftazidime",0,1,"E. coli"
"945",5242,"Cefuroxime",0,1,"E. coli"
"946",5242,"Ciprofloxacin",0,1,"E. coli"
"947",5242,"Gentamicin",0,1,"E. coli"
"948",5242,"Imipenem",0,1,"E. coli"
"949",5242,"PipTaz",0,1,"E. coli"
"950",5242,"Tigecycline",0,1,"E. coli"
"951",5328,"Amoxicillin",0,1,"E. coli"
"952",5328,"AmoxiClav",0,1,"E. coli"
"953",5328,"Cefotaxime",0,1,"E. coli"
"954",5328,"Ceftazidime",0,1,"E. coli"
"955",5328,"Cefuroxime",0,1,"E. coli"
"956",5328,"Ciprofloxacin",0,1,"E. coli"
"957",5328,"Gentamicin",0,1,"E. coli"
"958",5328,"Imipenem",0,1,"E. coli"
"959",5328,"PipTaz",0,1,"E. coli"
"960",5328,"Tigecycline",0,1,"E. coli"
"961",533,"Amoxicillin",1,0,"E. coli"
"962",533,"AmoxiClav",1,0,"E. coli"
"963",533,"Cefotaxime",0,1,"E. coli"
"964",533,"Ceftazidime",0,0,"E. coli"
"965",533,"Cefuroxime",1,0,"E. coli"
"966",533,"Ciprofloxacin",1,0,"E. coli"
"967",533,"Gentamicin",0,1,"E. coli"
"968",533,"Imipenem",0,1,"E. coli"
"969",533,"PipTaz",0,0,"E. coli"
"970",533,"Tigecycline",0,1,"E. coli"
"971",5346,"Amoxicillin",1,0,"E. coli"
"972",5346,"AmoxiClav",0,1,"E. coli"
"973",5346,"Cefotaxime",0,0,"E. coli"
"974",5346,"Ceftazidime",0,1,"E. coli"
"975",5346,"Cefuroxime",0,1,"E. coli"
"976",5346,"Ciprofloxacin",0,1,"E. coli"
"977",5346,"Gentamicin",0,1,"E. coli"
"978",5346,"Imipenem",0,1,"E. coli"
"979",5346,"PipTaz",0,1,"E. coli"
"980",5346,"Tigecycline",0,0,"E. coli"
"981",5360,"Amoxicillin",1,1,"E. coli"
"982",5360,"AmoxiClav",0,2,"E. coli"
"983",5360,"Cefotaxime",0,2,"E. coli"
"984",5360,"Ceftazidime",0,2,"E. coli"
"985",5360,"Cefuroxime",0,2,"E. coli"
"986",5360,"Ciprofloxacin",0,2,"E. coli"
"987",5360,"Gentamicin",0,2,"E. coli"
"988",5360,"Imipenem",0,2,"E. coli"
"989",5360,"PipTaz",0,2,"E. coli"
"990",5360,"Tigecycline",0,2,"E. coli"
"991",5363,"Amoxicillin",0,2,"E. coli"
"992",5363,"AmoxiClav",0,2,"E. coli"
"993",5363,"Cefotaxime",0,2,"E. coli"
"994",5363,"Ceftazidime",0,2,"E. coli"
"995",5363,"Cefuroxime",0,2,"E. coli"
"996",5363,"Ciprofloxacin",0,2,"E. coli"
"997",5363,"Gentamicin",0,2,"E. coli"
"998",5363,"Imipenem",0,2,"E. coli"
"999",5363,"PipTaz",0,2,"E. coli"
"1000",5363,"Tigecycline",0,2,"E. coli"
"1001",537,"Amoxicillin",0,4,"E. coli"
"1002",537,"AmoxiClav",0,4,"E. coli"
"1003",537,"Cefotaxime",0,4,"E. coli"
"1004",537,"Ceftazidime",0,4,"E. coli"
"1005",537,"Cefuroxime",1,3,"E. coli"
"1006",537,"Ciprofloxacin",0,4,"E. coli"
"1007",537,"Gentamicin",0,4,"E. coli"
"1008",537,"Imipenem",0,4,"E. coli"
"1009",537,"PipTaz",0,2,"E. coli"
"1010",537,"Tigecycline",0,4,"E. coli"
"1011",538,"Amoxicillin",1,4,"E. coli"
"1012",538,"AmoxiClav",0,5,"E. coli"
"1013",538,"Cefotaxime",0,5,"E. coli"
"1014",538,"Ceftazidime",0,5,"E. coli"
"1015",538,"Cefuroxime",0,5,"E. coli"
"1016",538,"Ciprofloxacin",0,5,"E. coli"
"1017",538,"Gentamicin",0,5,"E. coli"
"1018",538,"Imipenem",0,5,"E. coli"
"1019",538,"PipTaz",0,5,"E. coli"
"1020",538,"Tigecycline",0,5,"E. coli"
"1021",5383,"Amoxicillin",1,0,"E. coli"
"1022",5383,"AmoxiClav",0,1,"E. coli"
"1023",5383,"Cefotaxime",0,1,"E. coli"
"1024",5383,"Ceftazidime",0,1,"E. coli"
"1025",5383,"Cefuroxime",0,1,"E. coli"
"1026",5383,"Ciprofloxacin",0,1,"E. coli"
"1027",5383,"Gentamicin",0,1,"E. coli"
"1028",5383,"Imipenem",0,1,"E. coli"
"1029",5383,"PipTaz",0,1,"E. coli"
"1030",5383,"Tigecycline",0,1,"E. coli"
"1031",5384,"Amoxicillin",1,0,"E. coli"
"1032",5384,"AmoxiClav",1,0,"E. coli"
"1033",5384,"Cefotaxime",0,1,"E. coli"
"1034",5384,"Ceftazidime",0,1,"E. coli"
"1035",5384,"Cefuroxime",0,1,"E. coli"
"1036",5384,"Ciprofloxacin",0,1,"E. coli"
"1037",5384,"Gentamicin",0,1,"E. coli"
"1038",5384,"Imipenem",0,1,"E. coli"
"1039",5384,"PipTaz",1,0,"E. coli"
"1040",5384,"Tigecycline",0,1,"E. coli"
"1041",539,"Amoxicillin",1,0,"E. coli"
"1042",539,"AmoxiClav",1,0,"E. coli"
"1043",539,"Cefotaxime",0,0,"E. coli"
"1044",539,"Ceftazidime",0,1,"E. coli"
"1045",539,"Cefuroxime",0,1,"E. coli"
"1046",539,"Ciprofloxacin",1,0,"E. coli"
"1047",539,"Gentamicin",1,0,"E. coli"
"1048",539,"Imipenem",0,1,"E. coli"
"1049",539,"PipTaz",0,1,"E. coli"
"1050",539,"Tigecycline",0,0,"E. coli"
"1051",540,"Amoxicillin",3,0,"E. coli"
"1052",540,"AmoxiClav",1,2,"E. coli"
"1053",540,"Cefotaxime",0,3,"E. coli"
"1054",540,"Ceftazidime",0,3,"E. coli"
"1055",540,"Cefuroxime",0,3,"E. coli"
"1056",540,"Ciprofloxacin",0,3,"E. coli"
"1057",540,"Gentamicin",0,3,"E. coli"
"1058",540,"Imipenem",0,3,"E. coli"
"1059",540,"PipTaz",0,3,"E. coli"
"1060",540,"Tigecycline",0,3,"E. coli"
"1061",5417,"Amoxicillin",0,1,"E. coli"
"1062",5417,"AmoxiClav",0,1,"E. coli"
"1063",5417,"Cefotaxime",0,0,"E. coli"
"1064",5417,"Ceftazidime",0,1,"E. coli"
"1065",5417,"Cefuroxime",1,0,"E. coli"
"1066",5417,"Ciprofloxacin",0,1,"E. coli"
"1067",5417,"Gentamicin",0,1,"E. coli"
"1068",5417,"Imipenem",0,1,"E. coli"
"1069",5417,"PipTaz",0,1,"E. coli"
"1070",5417,"Tigecycline",0,0,"E. coli"
"1071",5425,"Amoxicillin",0,2,"E. coli"
"1072",5425,"AmoxiClav",0,2,"E. coli"
"1073",5425,"Cefotaxime",0,2,"E. coli"
"1074",5425,"Ceftazidime",0,2,"E. coli"
"1075",5425,"Cefuroxime",0,2,"E. coli"
"1076",5425,"Ciprofloxacin",0,2,"E. coli"
"1077",5425,"Gentamicin",0,2,"E. coli"
"1078",5425,"Imipenem",0,2,"E. coli"
"1079",5425,"PipTaz",0,2,"E. coli"
"1080",5425,"Tigecycline",0,2,"E. coli"
"1081",5440,"Amoxicillin",1,0,"E. coli"
"1082",5440,"AmoxiClav",1,0,"E. coli"
"1083",5440,"Cefotaxime",0,1,"E. coli"
"1084",5440,"Ceftazidime",0,1,"E. coli"
"1085",5440,"Cefuroxime",0,1,"E. coli"
"1086",5440,"Ciprofloxacin",0,1,"E. coli"
"1087",5440,"Gentamicin",0,1,"E. coli"
"1088",5440,"Imipenem",0,1,"E. coli"
"1089",5440,"PipTaz",0,1,"E. coli"
"1090",5440,"Tigecycline",0,1,"E. coli"
"1091",5461,"Amoxicillin",0,1,"E. coli"
"1092",5461,"AmoxiClav",0,1,"E. coli"
"1093",5461,"Cefotaxime",0,1,"E. coli"
"1094",5461,"Ceftazidime",0,1,"E. coli"
"1095",5461,"Cefuroxime",0,1,"E. coli"
"1096",5461,"Ciprofloxacin",0,1,"E. coli"
"1097",5461,"Gentamicin",0,1,"E. coli"
"1098",5461,"Imipenem",0,1,"E. coli"
"1099",5461,"PipTaz",0,1,"E. coli"
"1100",5461,"Tigecycline",0,1,"E. coli"
"1101",5470,"Amoxicillin",1,0,"E. coli"
"1102",5470,"AmoxiClav",0,1,"E. coli"
"1103",5470,"Cefotaxime",0,1,"E. coli"
"1104",5470,"Ceftazidime",0,1,"E. coli"
"1105",5470,"Cefuroxime",0,1,"E. coli"
"1106",5470,"Ciprofloxacin",0,1,"E. coli"
"1107",5470,"Gentamicin",0,1,"E. coli"
"1108",5470,"Imipenem",0,1,"E. coli"
"1109",5470,"PipTaz",0,1,"E. coli"
